Dátum,Registration,New,Elhunytak,Gyógyultak,Mintavétel száma,Egymillió lakosra elvégzett tesztek száma,Kórházi karanténba zártak száma,Regisztrált esetek százalékos változása az előző naphoz viszonyítva,Pozitív tesztek aránya,A mintavételek számának százalékos változása az előző naphoz képest,Aktív fertőzöttek száma,Elhunytak aránya Magyarországon,Gyógyultak aránya Magyarországon,Hatósági házi karantén,Új mintavételek száma,Új esetek aránya az új mintavételekhez képest,New Deaths,Új gyógyultak naponta,Kórházi ápoltak száma,Lélegeztetőgépen lévők száma,Aktív esetek/összes eset,Kórházi ápoltak számának változása az előző naphoz képest,Lélegeztetőgépen lévők számának változása az előző naphoz képest,Kórházi ápoltak aránya az aktív eseteken belül,Lélegeztetőgépen lévők aránya a kórházi ápoltakon belül,Növekedési faktor,Hétnapos mozgóátlag,Hétnapos csúszóátlag,Hétnapos csúszóátlag.1,Hétnapos csúszóátlag.2,Hétnapos csúszóátlag.3,Beoltottak száma Magyarországon,Új beoltottak száma Magyarországon,Hétnapos csúszóátlag.4,Második oltás,Második oltás napi,Hétnapos csúszóátlag.5,Hétnapos csúszóátlag.6
2021-07-27,809288.0,26.0,30021.0,746219.0,6308291.0,643703.163265306,,3.212803764417457e-05,0.12828957953905423,0.000690203269701171,33048.0,0.037095570427338596,0.9220685343165844,1471.0,4351.0,0.0059756377844173755,1.0,371.0,73.0,11.0,0.04083589525607695,18.0,2.0,0.0022089082546598885,0.1506849315068493,1.1981981981981982,1.2536648942388129,57.0,0.2857142857142857,6667.0,0.00842775505986908,5600959.0,4416.0,5480.4,5390593.0,15729.0,15807.2,395.7142857142857
2021-07-28,809362.0,74.0,30025.0,746981.0,6316629.0,644553.9795918367,,9.14384001739801e-05,0.12813195139369432,0.0013217525951164904,32356.0,0.037097120942174204,0.9229257118569936,1475.0,8338.0,0.008875029983209402,4.0,762.0,70.0,11.0,0.03997716720083226,-3.0,0.0,0.00216343182099147,0.15714285714285714,1.2522522522522523,1.2610496512586065,59.57142857142857,0.8571428571428571,6923.714285714285,0.008490484646176149,5605713.0,4754.0,5506.0,5405781.0,15188.0,15691.2,418.57142857142856
2021-07-29,809427.0,65.0,30025.0,747512.0,6323793.0,645285.0,,8.031017023285007e-05,0.1279970739080169,0.0011341492432118462,31890.0,0.03709414190532315,0.9235076171168,1412.0,7164.0,0.009073143495254048,0.0,531.0,79.0,13.0,0.03939824097787694,9.0,2.0,0.0024772656005017245,0.16455696202531644,1.1577464788732394,1.227673573898926,58.714285714285715,0.7142857142857143,6998.428571428572,0.008166881151280263,5611260.0,5547.0,5689.0,5418198.0,12417.0,14815.0,399.7142857142857
2021-07-30,809491.0,64.0,30026.0,748157.0,6328373.0,645752.3469387755,,7.90682791653849e-05,0.12791455244499653,0.0007242488803792281,31308.0,0.03709244451142755,0.9242313997314362,1335.0,4580.0,0.013973799126637555,1.0,645.0,78.0,11.0,0.038676155757136274,-1.0,-2.0,0.002491376006132618,0.14102564102564102,1.0372340425531914,1.1740092712984531,55.714285714285715,0.8571428571428571,6223.142857142857,0.009262830144190467,5617260.0,6000.0,5797.6,5428980.0,10782.0,14293.8,411.42857142857144
2021-07-31,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-01,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-02,809646.0,155.0,30027.0,749185.0,6348148.0,647770.2040816327,,0.00019147834874013424,0.1275405047267329,0.003124815809687577,30434.0,0.037086578578786285,0.9253241540129884,1365.0,19775.0,0.007838179519595449,1.0,1028.0,76.0,11.0,0.037589267408225324,-2.0,0.0,0.0024972070710389694,0.14473684210526316,0.964824120603015,1.122051018495979,54.857142857142854,1.0,6315.428571428572,0.009147157981822767,5624451.0,7191.0,5581.6,5443749.0,14769.0,13777.0,476.7142857142857
2021-08-03,809672.0,26.0,30029.0,749461.0,6352215.0,648185.2040816327,,3.211279991502459e-05,0.12746294009255038,0.0006406592914972997,30182.0,0.03708785779920758,0.9256353189933701,1349.0,4067.0,0.006392918613228424,2.0,276.0,77.0,10.0,0.03727682320742227,1.0,-1.0,0.00255118945066596,0.12987012987012986,0.9624060150375939,1.0748925818638584,54.857142857142854,1.1428571428571428,6274.857142857143,0.009230614147584975,5628383.0,3932.0,5484.8,5453177.0,9428.0,12516.8,463.14285714285717
2021-08-04,809731.0,59.0,30032.0,749773.0,6360304.0,649010.6122448979,,7.286901362527048e-05,0.12731010970544804,0.0012734140768220219,29926.0,0.03708886037461824,0.9259531869225706,1412.0,8089.0,0.007293855853628384,3.0,312.0,82.0,8.0,0.03695795270281118,5.0,-2.0,0.0027400922274944863,0.0975609756097561,0.8848920863309353,1.001420548679595,52.714285714285715,1.0,6239.285714285715,0.008914379321668772,5632428.0,4045.0,5343.0,5462987.0,9810.0,11441.2,398.85714285714283
2021-08-05,809803.0,72.0,30032.0,750955.0,6367442.0,649738.9795918367,,8.891841858592545e-05,0.12717870064619355,0.0011222734007682652,28816.0,0.03708556278502302,0.9273304742017503,1364.0,7138.0,0.010086859064163631,0.0,1182.0,79.0,11.0,0.03558396301322667,-3.0,3.0,0.00274153248195447,0.13924050632911392,0.9148418491484185,0.9528396227346307,53.714285714285715,1.0,6235.571428571428,0.009117122435450688,5636894.0,4466.0,5126.8,5475471.0,12484.0,11454.6,491.85714285714283
2021-08-06,809855.0,52.0,30033.0,752709.0,6375668.0,650578.3673469387,,6.421314813602815e-05,0.12702276843775429,0.0012918845589798855,27113.0,0.03708441634613604,0.9294367510233313,1346.0,8226.0,0.006321419888159494,1.0,1754.0,76.0,12.0,0.033478832630532626,-3.0,1.0,0.002803083391730904,0.15789473684210525,0.9333333333333333,0.9320594808906593,52.0,1.0,6756.428571428572,0.007586646587755076,5641870.0,4976.0,4922.0,5480218.0,4747.0,10247.6,650.2857142857143
2021-08-07,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-08,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-09,810011.0,156.0,30037.0,757247.0,6395030.0,652554.081632653,,0.0001926270752171685,0.12666258015990542,0.0030368582554800533,22727.0,0.03708221246378136,0.9348601438745894,1252.0,19362.0,0.008057018903005888,4.0,4538.0,75.0,11.0,0.028057643661629286,-1.0,-1.0,0.003300039600475206,0.14666666666666667,0.9505208333333334,0.9291988234367228,52.142857142857146,1.4285714285714286,6697.428571428572,0.007630414464437163,5649125.0,7255.0,4934.8,5491387.0,11169.0,9527.6,1151.7142857142858
2021-08-10,810046.0,35.0,30037.0,759033.0,6399106.0,652970.0,,4.3209289750386105e-05,0.12658737017327107,0.0006373699576077048,20976.0,0.03708061023694951,0.9370245640371041,1137.0,4076.0,0.00858684985279686,0.0,1786.0,87.0,15.0,0.025894825725946428,12.0,4.0,0.004147597254004576,0.1724137931034483,0.9739583333333334,0.9315092870958708,53.42857142857143,1.1428571428571428,6698.714285714285,0.00806920071235085,5654096.0,4971.0,5142.6,5494110.0,2723.0,8186.6,1367.4285714285713
2021-08-11,810126.0,80.0,30037.0,761265.0,6407283.0,653804.387755102,,9.875982351619538e-05,0.12643830466049338,0.0012778347475412971,18824.0,0.037076948524056755,0.939687159775146,1233.0,8177.0,0.0097835391953039,0.0,2232.0,79.0,15.0,0.02323589170079716,-8.0,0.0,0.004196770080747981,0.189873417721519,1.070460704607046,0.968623010751093,56.42857142857143,0.7142857142857143,6711.285714285715,0.008567137380685954,5658623.0,4527.0,5239.0,5497599.0,3489.0,6922.4,1641.7142857142858
2021-08-12,810212.0,86.0,30037.0,763801.0,6415557.0,654648.6734693877,,0.00010615632629985953,0.1262886449298167,0.0012913429920295388,16374.0,0.03707301298919295,0.9427174616026422,1168.0,8274.0,0.010394005317863187,0.0,2536.0,80.0,15.0,0.020209525408164775,1.0,0.0,0.004885794552339074,0.1875,1.0877659574468086,1.0032078324107707,58.42857142857143,0.7142857142857143,6873.571428571428,0.008628566631425865,5663658.0,5035.0,5352.8,5497940.0,341.0,4493.8,1835.142857142857
2021-08-13,810316.0,104.0,30038.0,765952.0,6423992.0,655509.387755102,,0.00012836146588794044,0.12613901138108516,0.0013147728248692982,14326.0,0.03706948894011719,0.9452509885032506,1085.0,8435.0,0.012329579134558387,1.0,2151.0,83.0,14.0,0.017679522556632226,3.0,-1.0,0.005793661873516683,0.1686746987951807,1.2664835164835164,1.0698378690408075,65.85714285714286,0.7142857142857143,6903.428571428572,0.009830198480705644,5668993.0,5335.0,5424.6,5498222.0,282.0,3600.8,1891.857142857143
2021-08-14,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-15,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-16,810504.0,188.0,30041.0,768308.0,6445084.0,657661.6326530612,,0.0002320082535702121,0.12575538193140695,0.0032833166666459113,12155.0,0.037064591908244744,0.9479385666202758,835.0,21092.0,0.008913332069030912,3.0,2356.0,92.0,11.0,0.014996841471479474,9.0,-3.0,0.007568901686548745,0.11956521739130435,1.3506849315068492,1.1498706886755108,70.42857142857143,0.5714285714285714,7150.571428571428,0.010001461113910648,5677606.0,8613.0,5696.2,5500193.0,1971.0,1761.2,1580.142857142857
2021-08-17,810549.0,45.0,30042.0,768519.0,6449264.0,658088.163265306,,5.552100914986231e-05,0.12568085288491834,0.0006485563260308167,11988.0,0.03706376789065189,0.9481462564262,731.0,4180.0,0.01076555023923445,1.0,211.0,85.0,11.0,0.014789975683148089,-7.0,0.0,0.0070904237570904236,0.12941176470588237,1.3449197860962567,1.2240629792280955,71.85714285714286,0.7142857142857143,7165.428571428572,0.010437201191198167,5681559.0,3953.0,5492.6,5500369.0,176.0,1251.8,1355.142857142857
2021-08-18,810658.0,109.0,30045.0,768891.0,6457558.0,658934.4897959183,,0.00013447675587780627,0.12553630954611636,0.0012860382207954273,11722.0,0.03706248504301444,0.9484776564223137,864.0,8294.0,0.013142030383409694,3.0,372.0,75.0,11.0,0.014459858534671834,-10.0,0.0,0.006398225558778365,0.14666666666666667,1.3468354430379748,1.279337926914281,76.0,1.1428571428571428,7182.142857142857,0.011108899428819326,5687634.0,6075.0,5802.2,5501199.0,830.0,720.0,1089.4285714285713
2021-08-19,810781.0,123.0,30046.0,769777.0,6467683.0,659967.6530612245,,0.00015172859578268518,0.12535880314480471,0.0015679301680294625,10958.0,0.037058095835990235,0.9494265405824754,879.0,10125.0,0.012148148148148148,1.0,886.0,76.0,11.0,0.013515363581534347,1.0,0.0,0.006935572184705238,0.14473684210526316,1.39119804400978,1.3400243442268756,81.28571428571429,1.2857142857142858,7446.571428571428,0.011459727994876318,5693214.0,5580.0,5911.2,5502086.0,887.0,829.2,853.7142857142857
2021-08-20,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-21,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-22,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-23,811121.0,340.0,30052.0,771530.0,6492441.0,662493.9795918367,,0.00041934875138909276,0.12493313377818913,0.003827955080667992,9539.0,0.037049959253921426,0.9511897731657792,865.0,24758.0,0.013732934808950643,6.0,1753.0,73.0,10.0,0.011760267580299364,-3.0,-1.0,0.007652793793898731,0.136986301369863,1.2515212981744421,1.0668949142636905,88.14285714285714,1.5714285714285714,6765.285714285715,0.009957732715948586,5699251.0,6037.0,4329.0,5502546.0,460.0,470.6,460.2857142857143
2021-08-24,811203.0,82.0,30054.0,772241.0,6504169.0,663690.7142857142,,0.00010109465788704767,0.12472046774922362,0.001806408406329761,8908.0,0.03704867955369988,0.951970098729911,942.0,11728.0,0.00699181446111869,2.0,711.0,81.0,11.0,0.010981221716389116,8.0,1.0,0.009092950157162102,0.13580246913580246,1.3001988071570576,1.0579507184758508,93.42857142857143,1.7142857142857142,7843.571428571428,0.009202985560325436,5703883.0,4632.0,4464.8,5503365.0,819.0,599.2,531.7142857142857
2021-08-25,811337.0,134.0,30055.0,773569.0,6513515.0,664644.387755102,,0.00016518676582803564,0.1245620836061635,0.0014369245325575027,7713.0,0.03704379314637444,0.9534496762750867,1101.0,9346.0,0.01433768457093944,1.0,1328.0,92.0,13.0,0.009506530578538881,11.0,2.0,0.011927913911577855,0.14130434782608695,1.2763157894736843,1.0438467877629927,97.0,1.4285714285714286,7993.857142857143,0.009442116397831383,5709197.0,5314.0,4312.6,5504205.0,840.0,601.2,668.2857142857143
2021-08-26,811517.0,180.0,30056.0,774600.0,6531925.0,666522.9591836734,,0.00022185602283637996,0.12423856673185929,0.0028264308902336143,6861.0,0.03703680884072669,0.954508654778643,1217.0,18410.0,0.00977729494839761,1.0,1031.0,93.0,9.0,0.00845453638063035,1.0,-4.0,0.01355487538259729,0.0967741935483871,1.2934973637961336,1.0243066517202635,105.14285714285714,1.4285714285714286,9177.42857142857,0.008967945757881277,5715525.0,6328.0,4462.2,5504899.0,694.0,562.6,689.0
2021-08-27,811706.0,189.0,30057.0,775286.0,6542042.0,667555.3061224489,,0.00023289715434180675,0.12407532693920338,0.0015488542810886531,6363.0,0.03702941705494354,0.9551315377735289,1137.0,10117.0,0.018681427300583177,1.0,686.0,82.0,8.0,0.007839045171527621,-11.0,-1.0,0.012887002986012887,0.0975609756097561,1.989247311827957,1.422156114085855,132.14285714285714,1.5714285714285714,10622.714285714286,0.012704231217997913,5725336.0,9811.0,6424.4,5505341.0,442.0,651.0,787.0
2021-08-28,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-29,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-08-30,812227.0,521.0,30057.0,777234.0,6568905.0,670296.4285714285,,0.0006418580126301888,0.1236472440992829,0.004106210262789508,4936.0,0.03700566467256075,0.9569172164924338,1270.0,26863.0,0.019394706473588208,0.0,1948.0,98.0,7.0,0.006077118835005485,16.0,-1.0,0.01985413290113452,0.07142857142857142,1.7925445705024312,1.5303607685514526,158.0,0.7142857142857143,10923.42857142857,0.013836585550925424,5740136.0,14800.0,8177.0,5506788.0,1447.0,848.4,814.8571428571429
2021-08-31,812337.0,110.0,30058.0,777445.0,6574523.0,670869.693877551,,0.00013543011990490344,0.12355831746272695,0.0008552414747967888,4834.0,0.03700188468578927,0.9570473830442292,1344.0,5618.0,0.019579921680313278,1.0,211.0,119.0,13.0,0.005950732269981547,21.0,6.0,0.024617294166321888,0.1092436974789916,1.7339449541284404,1.6171099979457295,162.0,0.5714285714285714,10050.57142857143,0.016354206994764343,5754566.0,14430.0,10136.6,5507371.0,583.0,801.2,743.4285714285714
2021-09-01,812531.0,194.0,30059.0,777646.0,6584218.0,671858.9795918367,,0.0002388171411618577,0.12340584713325106,0.0014746316957138944,4826.0,0.03699428083359281,0.9570662534721752,1437.0,9695.0,0.02001031459515214,1.0,201.0,132.0,13.0,0.005939465694231974,13.0,0.0,0.027351844177372565,0.09848484848484848,1.7584683357879234,1.713540507208577,170.57142857142858,0.5714285714285714,10100.42857142857,0.017488732999606883,5772010.0,17444.0,12562.6,5509130.0,1759.0,985.0,582.4285714285714
2021-09-02,812793.0,262.0,30060.0,777909.0,6595169.0,672976.4285714285,,0.00032244923578300395,0.12324066297618758,0.0016632195349546447,4824.0,0.036983586226751464,0.9570813232889555,1750.0,10951.0,0.023924755730070312,1.0,263.0,138.0,16.0,0.005935090484293049,6.0,3.0,0.028606965174129355,0.11594202898550725,1.733695652173913,1.8015801648841332,182.28571428571428,0.5714285714285714,9034.857142857143,0.020318225155941425,5781121.0,9111.0,13119.2,5510678.0,1548.0,1155.8,472.7142857142857
2021-09-03,813040.0,247.0,30061.0,777988.0,6606051.0,674086.8367346938,,0.00030389041244203627,0.12307504135223903,0.0016499956255859403,4991.0,0.03697358063563908,0.9568877300009839,1874.0,10882.0,0.022698033449733503,1.0,79.0,149.0,19.0,0.006138689363376955,11.0,3.0,0.029853736726106993,0.12751677852348994,1.442162162162162,1.6921631349509743,190.57142857142858,0.5714285714285714,9144.142857142857,0.02112154638577149,5799584.0,18463.0,14849.6,5512118.0,1440.0,1355.4,386.0
2021-09-04,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-05,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-06,813688.0,648.0,30070.0,778236.0,6634089.0,676947.857142857,,0.0007970087572567155,0.12265256013297379,0.00424429057541336,5382.0,0.036955196586406586,0.9564304745799372,1799.0,28038.0,0.02311149154718596,9.0,248.0,194.0,23.0,0.006614328833656143,45.0,4.0,0.03604607952434039,0.11855670103092783,1.3209764918625677,1.5978495192230011,208.71428571428572,1.8571428571428572,9312.0,0.02186490340049104,5817481.0,17897.0,15469.0,5519838.0,7720.0,2610.0,143.14285714285714
2021-09-07,813818.0,130.0,30074.0,778258.0,6640890.0,677641.8367346938,,0.000159766396948216,0.1225465261433332,0.00102515959614048,5486.0,0.036954208434809746,0.9563047266096351,1955.0,6801.0,0.01911483605352154,4.0,22.0,210.0,24.0,0.006741064955555173,16.0,1.0,0.038279256288734964,0.11428571428571428,1.3059964726631392,1.512259822929941,211.57142857142858,2.2857142857142856,9481.0,0.02177188627513269,5821254.0,3773.0,13337.6,5524203.0,4365.0,3366.4,116.14285714285714
2021-09-08,814064.0,246.0,30077.0,778401.0,6651684.0,678743.2653061224,,0.0003022788879085987,0.12238464725624368,0.001625384549360101,5586.0,0.03694672654729849,0.9561914050983706,2212.0,10794.0,0.022790439132851583,3.0,143.0,208.0,26.0,0.006861868354330863,-2.0,2.0,0.0372359470103831,0.125,1.2839195979899498,1.4173500753703465,219.0,2.5714285714285716,9638.0,0.022327911182672584,5825831.0,4577.0,10764.2,5530279.0,6076.0,4229.8,107.85714285714286
2021-09-09,814409.0,345.0,30080.0,778531.0,6664898.0,680091.6326530612,,0.0004237996029796183,0.12219376800665216,0.0019865646052939375,5798.0,0.036934758825111214,0.9559459681806071,2563.0,13214.0,0.02610867261994854,3.0,130.0,215.0,26.0,0.007119272994281743,7.0,0.0,0.037081752328389096,0.12093023255813953,1.2664576802507836,1.3239024809857205,230.85714285714286,2.857142857142857,9961.285714285714,0.022764694560648228,5830217.0,4386.0,9819.2,5535463.0,5184.0,4957.0,88.85714285714286
2021-09-10,814732.0,323.0,30086.0,778640.0,6679227.0,681553.775510204,,0.0003966066190329429,0.12197998361187605,0.002149920373875189,6006.0,0.03692748044755822,0.9557007703146556,2868.0,14329.0,0.022541698653081164,6.0,109.0,220.0,30.0,0.007371749237786168,5.0,4.0,0.03663003663003663,0.13636363636363635,1.2683658170914542,1.2891432119715789,241.71428571428572,3.5714285714285716,10453.714285714286,0.022733427601317757,5834961.0,4744.0,7075.4,5541598.0,6135.0,5896.0,93.14285714285714
2021-09-11,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-12,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-13,815605.0,873.0,30098.0,779005.0,6715858.0,685291.6326530612,,0.0010715179961017856,0.12144464638769908,0.005484317272043606,6502.0,0.03690266734509965,0.9551253364067165,2630.0,36631.0,0.023832273211214543,12.0,365.0,266.0,34.0,0.007971996248183864,46.0,4.0,0.04091048908028299,0.12781954887218044,1.3121149897330595,1.2873709115456773,273.85714285714283,4.0,11681.285714285714,0.022877583934123476,5840588.0,5627.0,4621.4,5545538.0,3940.0,5140.0,109.85714285714286
2021-09-14,815851.0,246.0,30102.0,779114.0,6724821.0,686206.2244897959,,0.00030161659136469245,0.12131936299865825,0.0013346023694961984,6635.0,0.03689644310051713,0.9549709444494154,2842.0,8963.0,0.027446167577819928,4.0,109.0,300.0,43.0,0.008132612450067475,34.0,9.0,0.0452147701582517,0.14333333333333334,1.3727211343686698,1.3007158438867834,290.42857142857144,4.0,11990.142857142857,0.02454385023898315,5843502.0,2914.0,4449.6,5549383.0,3845.0,5036.0,122.28571428571429
2021-09-15,816222.0,371.0,30114.0,779250.0,6737713.0,687521.7346938775,,0.0004547398973587089,0.12114229264440322,0.0019170770493370753,6858.0,0.036894374324632266,0.9547034997831473,3286.0,12892.0,0.028777536456717344,12.0,136.0,307.0,40.0,0.008402125892220499,7.0,-3.0,0.044765237678623504,0.13029315960912052,1.4076973255055447,1.3254713893899024,308.2857142857143,5.285714285714286,12289.857142857143,0.025741269703756304,5847002.0,3500.0,4234.2,5553346.0,3963.0,4613.4,121.28571428571429
2021-09-16,816680.0,458.0,30118.0,779433.0,6753395.0,689121.9387755102,,0.0005611218516531042,0.12092880691859428,0.0023274959915923995,7129.0,0.03687858157417838,0.9543921731890092,3931.0,15682.0,0.029205458487437826,4.0,183.0,343.0,40.0,0.00872924523681246,36.0,0.0,0.04811333987936597,0.11661807580174927,1.4053217821782178,1.3532442097753892,324.42857142857144,5.428571428571429,12642.42857142857,0.026360626877254163,5850887.0,3885.0,4134.0,5558919.0,5573.0,4691.2,128.85714285714286
2021-09-17,817159.0,479.0,30123.0,779777.0,6768975.0,690711.7346938775,,0.0005865210363912426,0.12072123179654232,0.0023069878187193258,7259.0,0.03686308294958509,0.9542537009321319,4605.0,15580.0,0.03074454428754814,5.0,344.0,353.0,41.0,0.008883216118282978,10.0,1.0,0.048629287780686044,0.11614730878186968,1.4343971631205674,1.386450478981212,346.7142857142857,5.285714285714286,12821.142857142857,0.028001196004147556,5855039.0,4152.0,4015.6,5564586.0,5667.0,4597.6,162.42857142857142
2021-09-18,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-19,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
2021-09-20,818231.0,1072.0,30136.0,780465.0,6805886.0,694478.163265306,,0.00131186219572935,0.1202240237347496,0.005452967399052293,7630.0,0.03683067495609431,0.9538443300241619,4031.0,36911.0,0.029042832759881877,13.0,688.0,380.0,45.0,0.009324995019743813,27.0,4.0,0.04980340760157274,0.11842105263157894,1.369848721961398,1.3979972254268795,375.14285714285717,5.428571428571429,12861.142857142857,0.029043307913881024,5859814.0,4775.0,3845.2,5571043.0,6457.0,5101.0,208.57142857142858
2021-09-21,818520.0,289.0,30141.0,780740.0,6815778.0,695487.5510204082,,0.0003532009909182126,0.1200919396142304,0.0014534477950409396,7639.0,0.036823779504471486,0.953843522455163,4302.0,9892.0,0.02921552769915083,5.0,275.0,401.0,45.0,0.009332698040365538,21.0,0.0,0.05249378190862678,0.11221945137157108,1.3128381701918348,1.3860206325915125,381.2857142857143,5.571428571428571,12993.857142857143,0.029397179938147205,5862458.0,2644.0,3791.2,5579231.0,8188.0,5969.6,232.28571428571428
